date,family,unit_sales,promo_count,transactions,oil_price,is_holiday,holiday_count,day_of_week,month,week_of_year,day_of_month,quarter,dow_sin,dow_cos,month_sin,month_cos,time_index,lag_1,lag_7,lag_14,lag_28,lag_56,target,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,promo_lag_1,promo_lag_7,lag_diff_1
2013-07-09,PRODUCE,106.0,0,73041,103.46,0.0,0.0,1,7,28,9,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,115,85.0,82.0,64.0,67.0,106.0,21.0,246.0,235.5,277.57142857142856,184.63116385558143,179.69964256631542,0.0,0.0,3.0
2013-07-10,PRODUCE,96.0,0,73319,106.41,0.0,0.0,2,7,28,10,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388,116,106.0,134.0,109.0,79.0,65.0,-10.0,249.42857142857144,238.5,278.9642857142857,181.2703847321792,176.94577613581984,0.0,0.0,-28.0
2013-07-11,PRODUCE,102.0,0,68662,104.77,0.0,0.0,3,7,28,11,3,0.4338837391175582,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,117,96.0,151.0,134.0,190.0,114.0,6.0,244.0,237.57142857142856,279.57142857142856,185.81532050219437,177.71009853376117,0.0,0.0,-55.0
2013-07-12,PRODUCE,386.0,0,73261,105.85,0.0,0.0,4,7,28,12,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,118,102.0,295.0,326.0,514.0,277.0,284.0,237.0,235.28571428571428,276.42857142857144,190.7598839728448,179.34300122366656,0.0,0.0,-193.0
2013-07-13,PRODUCE,582.0,0,88063,105.96666666666668,0.0,0.0,5,7,28,13,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,119,386.0,562.0,571.0,1085.0,483.0,196.0,250.0,239.57142857142856,271.85714285714283,198.322128535034,182.36890519608204,0.0,0.0,-176.0
2013-07-14,PRODUCE,382.0,0,81622,106.08333333333331,0.0,0.0,6,7,28,14,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,120,582.0,413.0,314.0,934.0,344.0,-200.0,252.8571428571429,240.3571428571429,253.8928571428571,203.6389194722105,183.9237329994135,0.0,0.0,169.0
2013-07-15,PRODUCE,102.0,0,76717,106.2,0.0,0.0,0,7,29,15,3,0.0,1.0,-0.4999999999999998,-0.8660254037844388,121,382.0,85.0,57.0,69.0,95.0,-280.0,248.42857142857144,245.21428571428572,234.17857142857144,199.8781771837176,186.8920620495767,0.0,0.0,297.0
2013-07-16,PRODUCE,74.0,0,75755,105.88,0.0,0.0,1,7,29,16,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,122,102.0,106.0,82.0,72.0,68.0,-28.0,250.8571428571429,248.42857142857144,235.3571428571429,197.6524125592098,183.76687333756243,0.0,0.0,-4.0
2013-07-17,PRODUCE,109.0,0,73859,106.39,0.0,0.0,2,7,29,17,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388,123,74.0,96.0,134.0,93.0,139.0,35.0,246.28571428571428,247.8571428571429,235.42857142857144,201.8858706346352,184.33575434426797,0.0,0.0,-22.0
2013-07-18,PRODUCE,120.0,0,69399,107.94,0.0,0.0,3,7,29,18,3,0.4338837391175582,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,124,109.0,102.0,151.0,143.0,297.0,11.0,248.1428571428571,246.07142857142856,236.0,200.3267568843698,185.6400422180658,0.0,0.0,7.0
2013-07-19,PRODUCE,413.0,0,73231,108.0,0.0,0.0,4,7,29,19,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,125,120.0,386.0,295.0,314.0,746.0,293.0,250.71428571428572,243.8571428571429,235.17857142857144,198.24287653088064,187.04086642839763,0.0,0.0,-266.0
2013-07-20,PRODUCE,555.0,0,87653,107.53666666666666,0.0,0.0,5,7,29,20,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,126,413.0,582.0,562.0,551.0,549.0,142.0,254.57142857142856,252.28571428571428,238.71428571428572,201.54888335327556,192.11271874422235,0.0,0.0,-169.0
2013-07-21,PRODUCE,415.0,0,80799,107.07333333333334,0.0,0.0,6,7,29,21,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,127,555.0,382.0,413.0,289.0,235.0,-140.0,250.71428571428572,251.78571428571428,238.8571428571429,194.36881976088137,191.2518189240516,0.0,0.0,173.0
2013-07-22,PRODUCE,85.0,0,75771,106.61,0.0,0.0,0,7,30,22,3,0.0,1.0,-0.4999999999999998,-0.8660254037844388,128,415.0,102.0,85.0,75.0,56.0,-330.0,255.42857142857144,251.92857142857144,243.3571428571429,198.441307143831,191.3822048980739,0.0,0.0,313.0
2013-07-23,PRODUCE,91.0,0,73650,107.13,1.0,1.0,1,7,30,23,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,129,85.0,74.0,106.0,64.0,108.0,6.0,253.0,251.92857142857144,243.71428571428572,200.72286034895615,191.3822048980739,0.0,0.0,11.0
2013-07-24,PRODUCE,181.0,0,72876,105.41,1.0,1.0,2,7,30,24,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388,130,91.0,109.0,96.0,109.0,62.0,90.0,255.42857142857144,250.8571428571429,244.67857142857144,198.28418758846848,192.301788920379,0.0,0.0,-18.0
2013-07-25,PRODUCE,199.0,0,70760,105.47,1.0,1.0,3,7,30,25,3,0.4338837391175582,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,131,181.0,120.0,102.0,134.0,95.0,18.0,265.7142857142857,256.92857142857144,247.25,191.16198566112632,188.33744849470187,0.0,0.0,61.0
2013-07-26,PRODUCE,412.0,0,74270,104.76,0.0,0.0,4,7,30,26,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,132,199.0,413.0,386.0,326.0,280.0,213.0,277.0,263.85714285714283,249.57142857142856,183.29575372422912,183.9322020339422,0.0,0.0,-214.0
2013-07-27,PRODUCE,652.0,0,86632,104.71,0.0,0.0,5,7,30,27,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,133,412.0,555.0,582.0,571.0,505.0,240.0,276.85714285714283,265.7142857142857,252.6428571428571,183.17244022271137,185.3858465145386,0.0,0.0,-143.0
2013-07-28,PRODUCE,358.0,0,79729,104.66,0.0,0.0,6,7,30,28,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,134,652.0,415.0,382.0,314.0,318.0,-294.0,290.7142857142857,270.7142857142857,255.53571428571428,209.498380491524,195.2538499852587,0.0,0.0,237.0
2013-07-29,PRODUCE,57.0,0,72911,104.61,0.0,0.0,0,7,31,29,3,0.0,1.0,-0.4999999999999998,-0.8660254037844388,135,358.0,85.0,102.0,57.0,77.0,-301.0,282.57142857142856,269.0,257.10714285714283,204.92019352490772,194.3046774843768,0.0,0.0,273.0
2013-07-30,PRODUCE,88.0,0,72512,103.14,0.0,0.0,1,7,31,30,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,136,57.0,91.0,74.0,82.0,83.0,31.0,278.57142857142856,265.7857142857143,257.10714285714283,209.6384643005325,197.62364331123027,0.0,0.0,-34.0
2013-07-31,PRODUCE,119.0,0,77813,105.1,0.0,0.0,2,7,31,31,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388,137,88.0,181.0,109.0,134.0,78.0,31.0,278.14285714285717,266.7857142857143,257.32142857142856,210.08841676099797,196.61136150418025,0.0,0.0,-93.0
2013-08-01,PRODUCE,153.0,0,78740,107.93,0.0,0.0,3,8,31,1,3,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,138,119.0,199.0,120.0,151.0,148.0,34.0,269.2857142857143,267.5,256.7857142857143,216.0877246904707,196.01128303473516,0.0,0.0,-80.0
2013-08-02,PRODUCE,377.0,0,79127,106.94,0.0,0.0,4,8,31,2,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,139,153.0,412.0,413.0,295.0,476.0,224.0,262.7142857142857,269.85714285714283,256.85714285714283,219.25762190150803,194.29195206534575,0.0,0.0,-259.0
2013-08-03,PRODUCE,602.0,0,93926,106.83,0.0,0.0,5,8,31,3,3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,140,377.0,652.0,555.0,562.0,527.0,225.0,257.7142857142857,267.2857142857143,259.7857142857143,215.6553688068952,192.48153900346608,0.0,0.0,-275.0
2013-08-04,PRODUCE,343.0,0,86805,106.72,0.0,0.0,6,8,31,4,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,141,602.0,358.0,415.0,413.0,345.0,-259.0,250.57142857142856,270.64285714285717,261.2142857142857,200.7310448858179,198.21030290028855,0.0,0.0,244.0
2013-08-05,PRODUCE,94.0,0,82080,106.61,1.0,1.0,0,8,32,5,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,142,343.0,57.0,85.0,85.0,81.0,-249.0,248.42857142857144,265.5,258.7142857142857,199.46917651845925,195.08607567706335,0.0,0.0,286.0
2013-08-06,PRODUCE,75.0,0,77927,105.32,0.0,0.0,1,8,32,6,3,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,143,94.0,88.0,91.0,106.0,67.0,-19.0,253.71428571428572,266.14285714285717,259.0357142857143,193.96538719207433,194.45935194903728,0.0,0.0,6.0
2013-08-07,PRODUCE,110.0,0,77426,104.41,0.0,0.0,2,8,32,7,3,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,144,75.0,119.0,181.0,96.0,79.0,35.0,251.8571428571429,265.0,257.92857142857144,195.8693685184322,195.6114673372861,0.0,0.0,-44.0
2013-08-08,PRODUCE,164.0,0,72592,103.45,0.0,0.0,3,8,32,8,3,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,145,110.0,153.0,199.0,102.0,190.0,54.0,250.57142857142856,259.92857142857144,258.42857142857144,196.9135657616109,198.850335790403,0.0,0.0,-43.0
2013-08-09,PRODUCE,330.0,0,77361,106.04,0.0,0.0,4,8,32,9,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,146,164.0,377.0,412.0,386.0,514.0,166.0,252.1428571428571,257.42857142857144,260.64285714285717,196.0471274731565,199.8925535557364,0.0,0.0,-213.0
2013-08-10,PRODUCE,547.0,0,85444,106.09,1.0,1.0,5,8,32,10,3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,147,330.0,602.0,652.0,582.0,1085.0,217.0,245.42857142857144,251.57142857142856,258.64285714285717,191.81749758807783,196.1819070641853,0.0,0.0,-272.0
2013-08-11,PRODUCE,383.0,0,80268,106.14,0.0,0.0,6,8,32,11,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,148,547.0,343.0,358.0,382.0,934.0,-164.0,237.57142857142856,244.07142857142856,257.39285714285717,175.1826257964877,181.12531330788389,0.0,0.0,204.0
2013-08-12,PRODUCE,74.0,0,76317,106.19,0.0,0.0,0,8,33,12,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,149,383.0,94.0,57.0,102.0,69.0,-309.0,243.28571428571428,245.8571428571429,257.42857142857144,179.7866460425745,182.45330578317504,0.0,0.0,289.0
2013-08-13,PRODUCE,74.0,0,74660,106.78,0.0,0.0,1,8,33,13,3,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,150,74.0,75.0,88.0,74.0,72.0,0.0,240.42857142857144,247.07142857142856,256.42857142857144,182.68995332972997,181.15164250543677,0.0,0.0,-1.0
2013-08-14,PRODUCE,108.0,0,74211,106.89,0.0,0.0,2,8,33,14,3,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,151,74.0,110.0,119.0,109.0,93.0,34.0,240.28571428571428,246.07142857142856,256.42857142857144,182.8412009419776,182.1332835234487,0.0,0.0,-36.0
2013-08-15,PRODUCE,159.0,0,74220,107.43,1.0,1.0,3,8,33,15,3,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,152,108.0,164.0,153.0,120.0,143.0,51.0,240.0,245.28571428571428,256.39285714285717,183.08012817707225,182.74632631114576,0.0,0.0,-56.0
2013-08-16,PRODUCE,361.0,0,79668,107.58,0.0,0.0,4,8,33,16,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,153,159.0,330.0,377.0,413.0,314.0,202.0,239.28571428571428,245.71428571428572,257.7857142857143,183.43546938520723,182.52014791689268,0.0,0.0,-171.0
2013-08-17,PRODUCE,576.0,0,88888,107.43333333333334,0.0,0.0,5,8,33,17,3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,154,361.0,547.0,602.0,555.0,551.0,215.0,243.71428571428572,244.57142857142856,255.92857142857144,186.3417239783886,181.68303518690257,0.0,0.0,-186.0
2013-08-18,PRODUCE,357.0,0,83247,107.28666666666666,0.0,0.0,6,8,33,18,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,155,576.0,383.0,343.0,415.0,289.0,-219.0,247.8571428571429,242.71428571428572,256.67857142857144,194.35828476590015,177.84064974942228,0.0,0.0,193.0
2013-08-19,PRODUCE,77.0,0,77100,107.14,0.0,0.0,0,8,34,19,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,156,357.0,74.0,94.0,85.0,75.0,-280.0,244.1428571428571,243.71428571428572,254.6071428571429,191.57368344967443,178.48612468003415,0.0,0.0,283.0
2013-08-20,PRODUCE,122.0,0,76629,104.9,0.0,0.0,1,8,34,20,3,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,157,77.0,74.0,75.0,91.0,64.0,45.0,244.57142857142856,242.5,254.32142857142856,191.132464661603,179.6371342456787,0.0,0.0,3.0
2013-08-21,PRODUCE,118.0,0,76613,103.93,0.0,0.0,2,8,34,21,3,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,158,122.0,108.0,110.0,181.0,109.0,-4.0,251.42857142857144,245.8571428571429,255.42857142857144,184.7474466606208,176.6808757849357,0.0,0.0,14.0
2013-08-22,PRODUCE,126.0,0,71220,104.93,0.0,0.0,3,8,34,22,3,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,159,118.0,159.0,164.0,199.0,134.0,8.0,252.8571428571429,246.42857142857144,253.17857142857144,183.48790021091148,176.2200173234996,0.0,0.0,-41.0
2013-08-23,PRODUCE,409.0,0,75844,106.48,0.0,0.0,4,8,34,23,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,160,126.0,361.0,330.0,412.0,326.0,283.0,248.1428571428571,243.71428571428572,250.57142857142856,186.6971063616397,177.8722223185157,0.0,0.0,-235.0
2013-08-24,PRODUCE,622.0,0,87502,106.28,1.0,1.0,5,8,34,24,3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,161,409.0,576.0,547.0,652.0,571.0,213.0,255.0,249.3571428571429,250.46428571428572,192.32957824179448,182.0247688736796,0.0,0.0,-167.0
2013-08-25,PRODUCE,411.0,0,82558,106.08,0.0,0.0,6,8,34,25,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,162,622.0,357.0,383.0,358.0,314.0,-211.0,261.57142857142856,254.71428571428572,249.3928571428571,205.46277614437187,192.27361456305655,0.0,0.0,265.0
2013-08-26,PRODUCE,48.0,0,76173,105.88,0.0,0.0,0,8,35,26,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,163,411.0,77.0,74.0,57.0,57.0,-363.0,269.2857142857143,256.7142857142857,251.28571428571428,210.592587939932,193.8498342577528,0.0,0.0,334.0
2013-08-27,PRODUCE,77.0,0,73568,109.11,0.0,0.0,1,8,35,27,3,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,164,48.0,122.0,74.0,88.0,82.0,29.0,265.14285714285717,254.8571428571429,250.96428571428572,215.23973345352096,195.84917946956296,0.0,0.0,-74.0
2013-08-28,PRODUCE,103.0,0,74979,110.17,0.0,0.0,2,8,35,28,3,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,165,77.0,118.0,108.0,119.0,134.0,26.0,258.7142857142857,255.07142857142856,250.57142857142856,220.8270169806478,195.63760228691064,0.0,0.0,-41.0
2013-08-29,PRODUCE,161.0,0,71897,108.51,0.0,0.0,3,8,35,29,3,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,166,103.0,126.0,159.0,153.0,151.0,58.0,256.57142857142856,254.71428571428572,250.0,222.4865967070502,195.93108229933551,0.0,0.0,-23.0
2013-08-30,PRODUCE,401.0,0,77749,107.98,0.0,0.0,4,8,35,30,3,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,167,161.0,409.0,361.0,377.0,295.0,240.0,261.57142857142856,254.8571428571429,250.28571428571428,219.43553126363167,195.85664189867077,0.0,0.0,-248.0
2013-08-31,PRODUCE,556.0,0,96400,108.095,0.0,0.0,5,8,35,31,3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,168,401.0,622.0,576.0,602.0,562.0,155.0,260.42857142857144,257.7142857142857,251.1428571428571,218.558807603245,197.80620997151908,0.0,0.0,-221.0
2013-09-01,PRODUCE,277.0,0,95871,108.21,0.0,0.0,6,9,35,1,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,169,556.0,411.0,357.0,343.0,413.0,-279.0,251.0,256.2857142857143,249.5,201.08621699824815,195.38814568066164,0.0,0.0,145.0
2013-09-02,PRODUCE,57.0,0,84388,108.325,0.0,0.0,0,9,36,2,3,0.0,1.0,-1.0,-1.8369701987210294e-16,170,277.0,48.0,77.0,94.0,85.0,-220.0,231.8571428571429,250.57142857142856,247.1428571428571,189.35190217460905,193.3755669419223,0.0,0.0,229.0
2013-09-03,PRODUCE,117.0,0,79834,108.67,0.0,0.0,1,9,36,3,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,171,57.0,77.0,122.0,75.0,106.0,60.0,233.1428571428571,249.1428571428571,245.82142857142856,187.92057592808385,194.82491435323985,0.0,0.0,-20.0
2013-09-04,PRODUCE,90.0,0,80360,107.29,0.0,0.0,2,9,36,4,3,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210294e-16,172,117.0,103.0,118.0,110.0,96.0,-27.0,238.8571428571429,248.78571428571428,247.32142857142856,182.92296062498383,195.08033003056755,0.0,0.0,14.0
2013-09-05,PRODUCE,144.0,0,74704,108.5,0.0,0.0,3,9,36,5,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,173,90.0,161.0,126.0,164.0,102.0,54.0,237.0,246.78571428571428,246.6071428571429,184.59053785789385,196.66143439988372,0.0,0.0,-71.0
2013-09-06,PRODUCE,336.0,0,74579,110.62,0.0,0.0,4,9,36,6,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,174,144.0,401.0,409.0,330.0,386.0,192.0,234.57142857142856,248.07142857142856,245.8928571428571,185.8645179899028,195.8682698164231,0.0,0.0,-257.0
2013-09-07,PRODUCE,600.0,0,95846,110.28666666666668,0.0,0.0,5,9,36,7,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,175,336.0,556.0,622.0,547.0,582.0,264.0,225.28571428571428,242.8571428571429,246.1071428571429,177.60416125541076,192.19175406262968,0.0,0.0,-220.0
2013-09-08,PRODUCE,405.0,0,94015,109.95333333333332,0.0,0.0,6,9,36,8,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,176,600.0,277.0,411.0,383.0,382.0,-195.0,231.57142857142856,241.28571428571428,248.0,191.49487124799344,188.91529586295812,0.0,0.0,323.0
2013-09-09,PRODUCE,92.0,0,77169,109.62,0.0,0.0,0,9,37,9,3,0.0,1.0,-1.0,-1.8369701987210294e-16,177,405.0,57.0,48.0,74.0,102.0,-313.0,249.8571428571429,240.8571428571429,248.78571428571428,202.3589455822073,188.5070319614127,0.0,0.0,348.0
2013-09-10,PRODUCE,80.0,0,72483,107.48,0.0,0.0,1,9,37,10,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,178,92.0,117.0,77.0,74.0,74.0,-12.0,254.8571428571429,244.0,249.42857142857144,197.16526787733872,185.38525374929984,0.0,0.0,-25.0
2013-09-11,PRODUCE,88.0,0,74287,107.65,0.0,0.0,2,9,37,11,3,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210294e-16,179,80.0,90.0,103.0,108.0,109.0,8.0,249.57142857142856,244.21428571428572,249.6428571428571,201.91570612746364,185.1789897417043,0.0,0.0,-10.0
2013-09-12,PRODUCE,156.0,0,68478,108.72,0.0,0.0,3,9,37,12,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,180,88.0,144.0,161.0,159.0,120.0,68.0,249.28571428571428,243.1428571428571,248.92857142857144,202.18037679731592,186.09999675230728,0.0,0.0,-56.0
2013-09-13,PRODUCE,307.0,0,73019,108.31,0.0,0.0,4,9,37,13,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,181,156.0,336.0,401.0,361.0,413.0,151.0,251.0,242.78571428571428,248.82142857142856,201.1873090762268,186.2744784415764,0.0,0.0,-180.0
2013-09-14,PRODUCE,591.0,0,92336,107.72,0.0,0.0,5,9,37,14,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,182,307.0,600.0,556.0,576.0,555.0,284.0,246.8571428571429,236.07142857142856,246.8928571428571,199.43622921578063,181.7726662559643,0.0,0.0,-293.0
2013-09-15,PRODUCE,317.0,0,90410,107.13,0.0,0.0,6,9,37,15,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,183,591.0,405.0,277.0,357.0,415.0,-274.0,245.57142857142856,238.57142857142856,247.42857142857144,196.7916471320677,186.68554980365911,0.0,0.0,186.0
2013-09-16,PRODUCE,66.0,0,77189,106.54,0.0,0.0,0,9,38,16,3,0.0,1.0,-1.0,-1.8369701987210294e-16,184,317.0,92.0,57.0,77.0,85.0,-251.0,233.0,241.42857142857144,246.0,187.5011111078186,187.62266317335903,0.0,0.0,225.0
2013-09-17,PRODUCE,53.0,0,72907,105.36,0.0,0.0,1,9,38,17,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,185,66.0,80.0,117.0,122.0,91.0,-13.0,229.28571428571428,242.07142857142856,245.6071428571429,190.9849158840508,186.95637676524117,0.0,0.0,-14.0
2013-09-18,PRODUCE,112.0,0,72512,108.23,0.0,0.0,2,9,38,18,3,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210294e-16,186,53.0,88.0,90.0,118.0,181.0,59.0,225.42857142857144,237.5,243.1428571428571,194.7381636478896,190.98882367623185,0.0,0.0,-35.0
2013-09-19,PRODUCE,129.0,0,67209,106.26,0.0,0.0,3,9,38,19,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,187,112.0,156.0,144.0,126.0,199.0,17.0,228.8571428571429,239.07142857142856,242.92857142857144,192.10884811431615,189.768467951268,0.0,0.0,-44.0
2013-09-20,PRODUCE,342.0,0,74285,104.7,0.0,0.0,4,9,38,20,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,188,129.0,307.0,336.0,409.0,412.0,213.0,225.0,238.0,243.03571428571428,194.0764454194958,190.38786322016028,0.0,0.0,-178.0
2013-09-21,PRODUCE,511.0,0,91544,104.34,0.0,0.0,5,9,38,21,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,189,342.0,591.0,600.0,622.0,652.0,169.0,230.0,238.42857142857144,240.6428571428571,196.97038694517812,190.6320314862417,0.0,0.0,-249.0
2013-09-22,PRODUCE,343.0,0,87513,103.98,0.0,0.0,6,9,38,22,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,190,511.0,317.0,405.0,411.0,358.0,-168.0,218.57142857142856,232.07142857142856,236.67857142857144,173.45014379052049,178.76132101243235,0.0,0.0,194.0
2013-09-23,PRODUCE,51.0,0,75213,103.62,0.0,0.0,0,9,39,23,3,0.0,1.0,-1.0,-1.8369701987210294e-16,191,343.0,66.0,92.0,48.0,57.0,-292.0,222.28571428571428,227.6428571428571,234.25,176.16631752003926,174.87340790185564,0.0,0.0,277.0
2013-09-24,PRODUCE,50.0,0,70348,103.22,0.0,0.0,1,9,39,24,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,192,51.0,53.0,80.0,77.0,88.0,-1.0,220.1428571428571,224.71428571428572,234.3571428571429,178.46047981876188,177.64113720187004,0.0,0.0,-2.0
2013-09-25,PRODUCE,112.0,0,71613,102.68,0.0,0.0,2,9,39,25,3,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210294e-16,193,50.0,112.0,88.0,103.0,119.0,62.0,219.71428571428572,222.57142857142856,233.3928571428571,178.93175075589934,179.69020960689934,0.0,0.0,-62.0
2013-09-26,PRODUCE,122.0,0,66914,103.1,0.0,0.0,3,9,39,26,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,194,112.0,129.0,156.0,161.0,153.0,10.0,219.71428571428572,224.28571428571428,233.71428571428572,178.93175075589934,178.417586478562,0.0,0.0,-17.0
2013-09-27,PRODUCE,313.0,0,72409,102.86,0.0,0.0,4,9,39,27,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,195,122.0,342.0,307.0,401.0,377.0,191.0,218.71428571428572,221.8571428571429,232.32142857142856,179.54174471480985,179.64574419282357,0.0,0.0,-220.0
2013-09-28,PRODUCE,571.0,0,91304,102.69333333333331,1.0,1.0,5,9,39,28,3,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,196,313.0,511.0,591.0,556.0,602.0,258.0,214.57142857142856,222.28571428571428,229.17857142857144,176.53220399581178,179.8715048076216,0.0,0.0,-198.0
2013-09-29,PRODUCE,343.0,0,87268,102.52666666666669,0.0,0.0,6,9,39,29,3,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16,197,571.0,343.0,317.0,277.0,343.0,-228.0,223.1428571428571,220.8571428571429,229.71428571428572,193.92389277878075,176.7705410293926,0.0,0.0,228.0
2013-09-30,PRODUCE,46.0,0,74455,102.36,0.0,0.0,0,9,40,30,3,0.0,1.0,-1.0,-1.8369701987210294e-16,198,343.0,51.0,66.0,57.0,94.0,-297.0,223.1428571428571,222.71428571428572,232.07142857142856,193.92389277878075,177.9906776173441,0.0,0.0,292.0
2013-10-01,PRODUCE,101.0,0,80690,102.09,0.0,0.0,1,10,40,1,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,199,46.0,50.0,53.0,117.0,75.0,55.0,222.42857142857144,221.28571428571428,231.67857142857144,194.6713958981962,179.41976075519258,0.0,0.0,-4.0
2013-10-02,PRODUCE,113.0,0,80520,104.15,0.0,0.0,2,10,40,2,4,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,200,101.0,112.0,112.0,90.0,110.0,12.0,229.71428571428572,224.71428571428572,231.1071428571429,187.98201535050623,176.38961620032146,0.0,0.0,-11.0
